video_id,final_views,num_country,num_country_quantile,final_views_quantile,quantile
77gRljtLdLA,941172,3,1,3,13
7kvds6-YegI,973636,2,1,3,13
82hzdS4TFNs,1504615,2,1,3,13
AfEMN7xqhKQ,1356640,2,1,3,13
BYLQb8KI810,3937267,2,1,3,13
ChguLguC0ts,5545991,2,1,3,13
CpCsepJ0UQ8,709070,3,1,3,13
GZR0PjqIu98,1238346,3,1,3,13
HdDpGejW2hU,647119,2,1,3,13
IBN_imD7y3I,9365449,2,1,3,13
KuZ2VJ4Iuyc,795527,3,1,3,13
LlWs87C2B7Q,3682510,2,1,3,13
NDkzlaJudZM,1699728,2,1,3,13
NxS-y4aRVfE,1515289,3,1,3,13
Og8sr9XPlAU,1165162,2,1,3,13
Pz3U52Va8UI,1833647,3,1,3,13
Sc_-IuPTmvI,1728867,2,1,3,13
SwtJr1xrs5c,945413,2,1,3,13
U1Z-lE-mojY,968287,3,1,3,13
W-WbQcSCh68,1800343,3,1,3,13
X8Uk1raqNKE,870491,3,1,3,13
XeyI4y7zn7k,1231487,2,1,3,13
a-hoswvLWlM,1609682,3,1,3,13
aOmKvp5N3CE,2630238,2,1,3,13
dm_F1lHZNqs,852315,2,1,3,13
h79kTdpw9PI,1570606,3,1,3,13
j6NAe6y1JJQ,831591,2,1,3,13
jSjOeGaEf14,1287504,3,1,3,13
oeAFy8S6o_0,895328,3,1,3,13
pz2--X8QDmk,828175,3,1,3,13
tH63Ix2uTJ0,639294,2,1,3,13
y5TFJRjEzMA,2973580,2,1,3,13
zsmcSN7sW0s,15610744,3,1,3,13
zx5ZXSwvpVE,884547,2,1,3,13
-ewm56D9DzY,12279509,3,1,3,13
0Tl5rNh5akc,4637440,3,1,3,13
5Dsk2toGufM,1419139,2,1,3,13
7LW2gjG7Kjs,887903,3,1,3,13
8bk4qd4h2mM,5613323,2,1,3,13
CUlhjbxztqM,1040492,2,1,3,13
C_x9J8qImoU,4468334,2,1,3,13
FVAaguhmwQM,1141465,3,1,3,13
Hbd91neB8ks,812234,2,1,3,13
QazGv1wtoaU,984058,2,1,3,13
QbGpbsLOKYE,2061155,2,1,3,13
S8aCUYrDrKs,988032,3,1,3,13
STJuzI6_CyE,1071671,2,1,3,13
T5P7BkjT8rI,1791165,2,1,3,13
X1b3C2081-Q,4945053,2,1,3,13
YsloSqXxVdA,4431223,2,1,3,13
ZgV_Vb5rSrI,1333063,2,1,3,13
Zk-oFovzR_E,1167327,2,1,3,13
ZszNE_jN9WU,1178181,2,1,3,13
_2HDF9tbml4,696414,2,1,3,13
_r0XtVZW3ZQ,901873,2,1,3,13
cgUrj1hDI6k,1350546,3,1,3,13
dz82_9ai8Lw,2675530,2,1,3,13
